,,,,,,,,,,,,,,,,,,,,,Class
2.332887129,-0.17517005,-0.203640486,-0.605710478,-0.683598474,-0.061400644,-0.278294946,-0.035156855,0.643260305,-0.420487348,4.678591283,1.936070999,-1.439841365,1.799726215,1.310643961,6.768528248,1.022851263,1.406227096,1.403941276,0.077617924,1.140017528,0
1.168899722,0.345395251,-0.203640486,-0.760793036,-0.683598474,-0.061400644,-0.278294946,0.323795937,-0.283236937,0.015194652,1.478547331,1.247685701,-1.190382786,0.754699672,1.998656888,-0.488278885,0.602042229,0.895442398,0.783235985,-0.356586412,1.140017528,0
1.168899722,1.058617521,-0.203640486,-1.088547919,-0.683598474,-0.061400644,-0.278294946,0.323795937,-0.630673402,-0.420487348,-0.649141468,0.850540336,-0.655828687,0.754699672,0.278624569,-0.488278885,0.662157806,1.08698666,0.85220324,-0.490187746,1.140017528,0
1.168899722,-0.557196705,-0.203640486,-1.134092751,-0.683598474,-0.061400644,-0.278294946,0.383621403,-0.399049092,0.201915509,1.665783945,0.69168219,-0.655828687,0.42469129,1.310643961,0.963082541,0.662157806,0.831594311,0.714268731,-0.556988413,1.140017528,0
1.803801944,-0.498193874,-0.203640486,-0.760793036,-0.683598474,-0.061400644,-0.278294946,0.383621403,-0.514861247,0.077434938,1.801956028,0.665205833,-0.691465627,0.314688495,-0.065381895,-0.488278885,0.902620111,1.278530922,1.197039512,-0.456787413,1.140017528,0
1.803801944,-0.165165033,-0.203640486,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.383621403,-0.630673402,0.139675223,0.406192176,0.532824045,-0.477643988,0.369689892,-0.065381895,0.963082541,1.022851263,1.342379009,1.197039512,-0.52358808,1.140017528,0
1.697984907,-0.322196846,-0.203640486,0.431147453,-0.683598474,-0.061400644,-0.278294946,0.563097799,-0.862297713,0.513116937,0.13384801,-0.579182976,0.876559728,0.149684304,0.966637497,0.963082541,1.022851263,1.214682835,1.197039512,-0.590388747,1.140017528,0
1.697984907,-0.919988437,-0.203640486,-0.448300543,-0.683598474,-0.061400644,-0.278294946,0.742574195,-1.093922023,0.824318366,0.235977072,-0.685088406,0.876559728,-0.070321284,0.278624569,-0.488278885,1.022851263,1.214682835,1.128072258,-0.657189414,1.140017528,0
1.697984907,-0.919988437,-0.203640486,-0.214165656,-0.683598474,-0.061400644,-0.278294946,0.622923264,-0.978109868,0.388636366,0.372149156,-0.738041121,0.876559728,-0.180324078,0.278624569,-0.488278885,0.902620111,1.214682835,1.128072258,-0.657189414,1.140017528,0
0.851448611,0.610985379,-0.182366472,-0.224208007,-0.355613561,-0.061400644,-0.278294946,-0.21463325,0.295823839,-0.420487348,0.014697437,1.247685701,-1.368567485,0.479692687,2.686669816,0.963082541,1.383544721,1.023138573,1.197039512,0.311420259,1.140017528,0
-0.735806944,0.138027636,-0.203640486,0.315256043,-0.683598474,-0.061400644,-0.278294946,-0.812887904,-0.167424781,-0.420487348,0.525342749,0.294536826,0.840922788,1.909729009,-0.409388359,-0.488278885,-0.600269296,-0.126126997,-0.320240086,-0.389986746,-2.126605467,0
-0.735806944,-0.919988437,-0.203640486,0.993749502,-0.683598474,-0.061400644,-0.278294946,-0.633411508,-0.399049092,-0.420487348,1.087052592,0.294536826,0.840922788,1.909729009,-0.065381895,-0.488278885,-0.600269296,-0.381519346,-0.596109104,-0.590388747,-2.126605467,0
-0.947441018,-0.364849371,-0.203640486,0.283665329,-0.683598474,-0.061400644,-0.278294946,-0.394109646,-0.630673402,0.450876652,0.099804989,-0.923375625,0.805285848,-0.675336651,-0.753394823,-0.488278885,-0.600269296,-0.317671259,-0.596109104,-0.556988413,-0.493293969,0
-0.947441018,-0.55191588,-0.203640486,0.400458087,-0.683598474,-0.061400644,-0.278294946,-0.334284181,-0.746485557,0.32639608,0.1168265,-1.214615559,0.805285848,-1.280352018,-0.753394823,-0.488278885,-0.600269296,-0.445367433,-0.665076358,-0.657189414,-0.493293969,0
-0.947441018,-0.515403089,-0.203640486,0.602461948,-0.683598474,-0.061400644,-0.278294946,-0.394109646,-0.630673402,0.388636366,-0.036367094,-1.320520989,0.947833608,-1.280352018,-1.097401286,-0.488278885,-0.600269296,-0.381519346,-0.596109104,-0.657189414,-0.493293969,0
-0.947441018,0.76718984,-0.203640486,0.405977747,-0.683598474,-0.061400644,-0.278294946,-0.633411508,-0.630673402,0.264155795,-0.836378082,-1.135186486,0.912196668,-0.950343636,-1.097401286,-0.488278885,-0.600269296,-0.317671259,-0.596109104,-0.590388747,-2.126605467,0
-0.947441018,0.858252367,-0.203640486,0.331721221,-0.683598474,-0.061400644,-0.278294946,-0.693236973,-0.630673402,-0.047045634,-0.819356572,-1.082233771,0.912196668,-0.840340842,-0.753394823,-0.488278885,-0.600269296,-0.317671259,-0.596109104,-0.590388747,-0.493293969,0
-0.947441018,0.508632139,-0.203640486,0.340058488,-0.683598474,-0.061400644,-0.278294946,-0.513760577,-0.630673402,0.575357223,-0.76829204,-1.055757413,0.876559728,-0.840340842,-1.097401286,-0.488278885,-0.600269296,-0.381519346,-0.665076358,-0.590388747,-2.126605467,0
-0.947441018,0.403916499,-0.203640486,0.805591655,-0.683598474,-0.061400644,-0.278294946,-0.573586042,-0.630673402,0.388636366,-0.853399592,-1.082233771,0.912196668,-0.840340842,-1.097401286,-0.488278885,-0.600269296,-0.317671259,-0.665076358,-0.590388747,-2.126605467,0
-1.053258055,0.083447454,-0.203640486,0.445911882,-0.361145039,-0.061400644,-0.278294946,-0.753062438,-0.283236937,0.201915509,0.1168265,0.188631396,-0.834013387,-0.895342239,-0.753394823,-0.488278885,-0.660384872,-0.573063607,-0.734043613,-0.423387079,1.140017528,0
-1.053258055,0.242613125,-0.203640486,0.374126232,-0.683598474,-0.061400644,-0.278294946,-0.753062438,-0.399049092,0.32639608,0.031718948,-0.234990326,-0.263822349,-0.895342239,-0.753394823,0.963082541,-0.660384872,-0.50921552,-0.734043613,-0.556988413,-0.493293969,0
-1.053258055,0.173091581,-0.203640486,-0.124028717,-0.683598474,-0.061400644,-0.278294946,-0.812887904,-0.283236937,0.201915509,-0.002324073,-0.446801188,-0.156911529,-1.170349224,-0.065381895,-0.488278885,-0.660384872,-0.50921552,-0.734043613,-0.590388747,1.140017528,0
0.216546389,-0.28729658,-0.045389498,-1.344178428,-0.412511671,-0.061400644,-0.278294946,0.682748729,2.033006167,-0.420487348,5.716903417,1.485972919,-1.297293606,1.084708054,-1.097401286,-0.488278885,0.121117619,0.129265352,0.162530695,0.144418591,-0.493293969,0
0.216546389,-0.208692121,-0.055380652,-1.143973033,-0.683598474,-0.061400644,-0.278294946,0.503272333,2.612066943,-0.420487348,7.231817841,1.485972919,-1.297293606,1.084708054,-1.097401286,-0.488278885,0.000886467,0.129265352,0.162530695,0.144418591,-0.493293969,0
0.216546389,-0.498193874,-0.11572327,-1.05248575,-0.683598474,-0.061400644,-0.278294946,1.340828848,0.064199529,-0.233766491,2.993461755,1.69778378,-1.297293606,1.52471923,-0.753394823,-0.488278885,0.000886467,0.193113439,0.024596186,-0.456787413,-0.493293969,0
0.216546389,-0.187043972,-0.050868397,-1.129002222,-0.683598474,-0.061400644,-0.278294946,1.340828848,-0.283236937,-0.420487348,1.308332227,1.327114774,-0.798376447,1.52471923,0.622631033,-0.488278885,0.121117619,0.193113439,0.024596186,-0.490187746,-0.493293969,0
-1.688160277,-0.574070721,-0.203640486,-0.678991405,-0.683598474,-0.061400644,-0.278294946,0.084494076,-0.862297713,2.006883794,-0.461904853,-0.790993837,0.021273171,-1.6103604,-0.065381895,-0.488278885,-0.960962753,-0.828455956,-1.009912631,-0.657189414,1.140017528,0
-1.688160277,-0.919988437,-0.203640486,-0.174563843,-0.230906177,-0.061400644,-0.278294946,-0.09498232,-0.746485557,1.135519794,-0.444883343,-0.049655823,-1.226019726,-1.995370179,0.622631033,-0.488278885,-0.960962753,-0.956152131,-1.078879885,-0.590388747,1.140017528,0
-1.688160277,-0.919988437,-0.203640486,0.070175427,-0.683598474,-0.061400644,-0.278294946,0.204145007,-0.978109868,1.19776008,-0.461904853,-1.638237281,0.840922788,-2.105372973,-1.097401286,-0.488278885,-0.960962753,-0.828455956,-1.009912631,-0.690589748,-0.493293969,0
-1.370709166,-0.564839778,-0.203640486,-0.162249478,-0.227091361,-0.061400644,-0.278294946,-0.932538834,-0.167424781,-0.296006777,0.406192176,0.400442257,-0.477643988,0.094682907,-0.409388359,0.963082541,-0.900847177,-0.764607869,-0.940945376,-0.556988413,-0.493293969,0
-1.370709166,-0.506132724,-0.203640486,-0.491060854,-0.683598474,-0.061400644,-0.278294946,-0.872713369,-0.167424781,-0.296006777,0.57640728,0.400442257,-0.477643988,0.094682907,-0.409388359,2.414443968,-0.900847177,-0.700759782,-0.940945376,-0.590388747,-0.493293969,0
-1.370709166,-0.441075855,-0.203640486,-0.311100133,-0.683598474,-0.061400644,-0.278294946,-0.812887904,-0.167424781,-0.233766491,0.525342749,0.400442257,-0.477643988,0.094682907,0.622631033,-0.488278885,-0.900847177,-0.700759782,-0.940945376,-0.62378908,-0.493293969,0
-1.370709166,0.327704858,-0.203640486,0.089817395,-0.683598474,-0.061400644,-0.278294946,-0.812887904,-0.051612626,-0.420487348,0.423213687,1.59187835,-1.154745846,1.52471923,0.966637497,-0.488278885,-0.54015372,-0.381519346,-0.665076358,-0.456787413,-0.493293969,0
-1.370709166,-0.919988437,-0.203640486,-0.425699709,-0.683598474,-0.061400644,-0.278294946,-0.633411508,-0.399049092,-0.420487348,0.984923529,0.479871329,-1.154745846,-0.785339445,-0.065381895,-0.488278885,-0.54015372,-0.50921552,-0.596109104,-0.590388747,1.140017528,0
-1.370709166,1.038314316,-0.203640486,0.056963072,-0.368948855,-0.061400644,-0.278294946,-0.872713369,0.411635995,-0.420487348,0.304063114,1.459496562,-0.762739507,1.854727612,1.654650424,-0.488278885,-0.239575838,-0.06227891,-0.113338323,-0.022583076,-0.493293969,0
-1.370709166,-0.274922514,-0.203640486,1.040707002,0.145567494,-0.061400644,-0.278294946,-1.11201523,0.064199529,-0.420487348,1.00194504,-0.473277545,-0.085637649,-1.115347827,-0.409388359,-0.488278885,-0.54015372,-0.700759782,-0.803010867,-0.423387079,-0.493293969,0
-1.159075092,1.916647613,-0.203640486,-0.514911062,-0.683598474,-0.061400644,-0.278294946,-0.693236973,0.52744815,-0.420487348,-0.29168975,1.724260138,-1.119108906,1.854727612,2.342663352,-0.488278885,0.361579924,0.256961526,0.23149795,-0.089383744,-0.493293969,0
-1.264892129,1.465538389,-0.203640486,0.838701113,-0.683598474,-0.061400644,-0.278294946,-1.052189765,0.643260305,-0.420487348,1.035988061,1.406543846,-0.691465627,1.854727612,1.998656888,0.963082541,-0.54015372,-0.189975084,-0.320240086,-0.289785745,-0.493293969,0
0.639814537,3.439767467,-0.203640486,0.219511066,-0.683598474,-0.061400644,-0.278294946,-0.573586042,4.465061426,-0.420487348,-0.632119957,1.962547357,-1.368567485,1.964730406,2.342663352,2.414443968,0.602042229,1.533923271,1.679810293,1.714234268,1.140017528,0
-0.100904722,-0.919988437,-0.203640486,-1.635871141,1.760259126,-0.061400644,-0.278294946,-0.453935112,0.52744815,-0.420487348,-0.853399592,0.426918614,-1.154745846,-0.895342239,-0.065381895,0.963082541,-0.54015372,-0.764607869,-0.734043613,0.010817257,1.140017528,0
0.004912315,-0.919988437,-0.203640486,0.503208663,1.801363749,-0.061400644,-0.278294946,-0.394109646,1.338133236,-0.420487348,0.406192176,1.433020204,-1.404204425,0.809701069,0.966637497,0.963082541,-0.179460262,-0.50921552,-0.458174595,0.144418591,-0.493293969,0
0.004912315,2.256718135,-0.203640486,-0.75712857,0.133067502,-0.061400644,-0.278294946,-0.812887904,3.88600065,-0.420487348,-0.478926364,1.936070999,-1.368567485,1.909729009,1.654650424,0.963082541,-0.179460262,1.342379009,1.817744802,3.885255949,1.140017528,0
0.004912315,0.134497983,-0.203640486,0.989363138,1.214009052,-0.061400644,-0.278294946,-0.513760577,2.264630478,-0.420487348,1.206203164,1.883118284,-1.332930546,1.854727612,0.622631033,2.414443968,-0.179460262,0.193113439,-0.182305577,1.480431934,-0.493293969,0
0.004912315,-0.919988437,-0.203640486,0.204863309,-0.683598474,-0.061400644,-0.278294946,0.263970472,0.643260305,-0.420487348,2.567923995,0.400442257,-1.012198086,-0.730338048,0.278624569,-0.488278885,-0.179460262,0.001569177,-0.113338323,-0.423387079,1.140017528,0
0.639814537,0.631335744,-0.203640486,-0.205443536,-0.683598474,-0.061400644,-0.278294946,-0.753062438,-0.167424781,-0.420487348,0.13384801,-0.367372115,1.019107488,0.809701069,-0.753394823,-0.488278885,1.323429144,1.214682835,1.266006767,-0.423387079,-0.493293969,0
1.909618981,-0.919988437,-0.203640486,0.827083395,-0.683598474,-0.061400644,-0.278294946,0.563097799,-1.093922023,0.388636366,-0.087431625,-1.53233185,2.016941805,-0.070321284,-0.753394823,-0.488278885,1.022851263,1.406227096,1.403941276,-0.62378908,-0.493293969,0
1.380533796,-0.084068303,-0.203640486,-1.057789235,-0.683598474,-0.061400644,-0.278294946,0.263970472,-0.978109868,-0.420487348,-0.206582198,-1.267568274,1.945667925,0.369689892,-1.097401286,-0.488278885,1.082966839,1.533923271,1.47290853,-0.556988413,-0.493293969,0
-1.264892129,-0.919988437,0.077694604,-1.635871141,-0.412511671,-0.061400644,-0.278294946,0.503272333,-0.862297713,0.015194652,0.678536342,0.082725965,-1.226019726,-1.720363194,0.622631033,-0.488278885,-0.780616025,-0.764607869,-0.940945376,-0.590388747,1.140017528,0
-1.264892129,-0.919988437,0.06419588,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.383621403,-0.746485557,-0.420487348,1.121095613,0.082725965,-1.226019726,-1.720363194,0.278624569,-0.488278885,-0.780616025,-0.700759782,-0.871978122,-0.62378908,1.140017528,0
-1.264892129,-0.919988437,0.14197506,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.682748729,-1.093922023,0.32639608,0.048740458,-1.161662843,0.448916449,-1.720363194,-0.753394823,-0.488278885,-0.960962753,-0.764607869,-1.009912631,-0.657189414,-0.493293969,0
-1.264892129,-0.919988437,-0.041154564,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.563097799,-0.978109868,0.32639608,0.065761969,-1.320520989,0.662738089,-1.720363194,-1.44140775,0.963082541,-0.780616025,-0.700759782,-0.871978122,-0.657189414,-0.493293969,0
-1.264892129,-0.919988437,0.108693563,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.742574195,-0.978109868,-0.420487348,0.218955562,-1.399950062,0.769648908,-1.720363194,-1.44140775,-0.488278885,-0.660384872,-0.636911695,-0.871978122,-0.657189414,-0.493293969,0
-1.264892129,-0.919988437,-0.044326518,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.383621403,-0.862297713,0.513116937,-0.138496156,-1.399950062,0.662738089,-1.885367385,-1.097401286,0.963082541,-0.780616025,-0.764607869,-0.940945376,-0.690589748,-0.493293969,0
-1.264892129,-0.919988437,0.012812783,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.682748729,-1.093922023,0.32639608,-0.104453135,-1.479379135,0.876559728,-1.720363194,-1.44140775,-0.488278885,-0.780616025,-0.700759782,-0.940945376,-0.657189414,-0.493293969,0
-1.264892129,-0.919988437,0.266165605,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.622923264,-0.630673402,-0.420487348,1.172160144,0.082725965,-1.154745846,-1.6103604,0.278624569,-0.488278885,-0.780616025,-0.636911695,-0.871978122,-0.52358808,1.140017528,0
-1.264892129,-0.919988437,0.351163417,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.503272333,-0.746485557,-0.420487348,1.206203164,-0.129084896,-1.012198086,-1.830365988,-0.409388359,-0.488278885,-0.660384872,-0.764607869,-0.871978122,-0.52358808,1.140017528,0
-0.841623981,0.229401745,0.115792065,-1.105962745,-0.683598474,-0.061400644,-0.278294946,0.084494076,-0.746485557,-0.420487348,-0.121474646,-0.579182976,-0.014363769,-1.225350621,-0.065381895,-0.488278885,-0.419922567,-0.189975084,-0.38920734,-0.62378908,1.140017528,0
-0.841623981,-0.919988437,-0.056723773,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.862225125,-0.978109868,-0.420487348,-0.104453135,-1.294044632,0.734011968,-1.555359003,-1.44140775,-0.488278885,-0.419922567,-0.253823171,-0.458174595,-0.690589748,1.140017528,0
-0.735806944,0.978087109,0.11286149,-1.344178428,-0.683598474,-0.061400644,-0.278294946,0.204145007,-0.746485557,-0.420487348,-0.564033916,-0.287943042,-0.299459289,-1.06034643,1.654650424,-0.488278885,-0.179460262,-0.06227891,-0.251272832,-0.590388747,1.140017528,0
-0.735806944,-0.112110341,-0.001571333,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.383621403,-0.978109868,-0.420487348,-0.564033916,-1.53233185,1.232929127,-1.280352018,-1.097401286,-0.488278885,-0.179460262,-0.06227891,-0.182305577,-0.690589748,-0.493293969,0
-0.735806944,1.583633767,0.005097616,-1.058743185,-0.683598474,-0.061400644,-0.278294946,0.323795937,-0.630673402,-0.420487348,-0.972550165,1.168256628,-1.190382786,0.589695481,1.310643961,-0.488278885,-0.179460262,-0.06227891,-0.251272832,-0.556988413,-0.493293969,0
-0.735806944,0.41088442,0.240202637,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.144319541,-0.746485557,-0.420487348,-0.359775791,0.02977325,-0.798376447,-1.170349224,-0.409388359,-0.488278885,-0.179460262,-0.06227891,-0.251272832,-0.62378908,1.140017528,0
-0.52417287,-0.498193874,-0.080556384,-1.344178428,-0.683598474,-0.061400644,-0.278294946,0.981876056,-1.093922023,-0.233766491,0.406192176,0.241584111,-1.012198086,-1.06034643,-0.065381895,-0.488278885,-0.419922567,-0.126126997,-0.320240086,-0.556988413,1.140017528,0
-0.52417287,-0.081295755,-0.098752185,-1.055871893,-0.683598474,-0.061400644,-0.278294946,0.80239966,-1.093922023,-0.420487348,0.014697437,-0.949851982,0.805285848,-0.730338048,-0.409388359,-0.488278885,-0.419922567,0.065417265,-0.044371068,-0.490187746,-0.493293969,0
-0.52417287,0.345395251,-0.045389498,-1.344178428,-0.412511671,-0.061400644,-0.278294946,0.563097799,-0.514861247,-0.109285919,1.257267696,0.241584111,-0.976561147,-1.005345033,1.654650424,0.963082541,0.241348772,0.129265352,0.093563441,-0.222985078,1.140017528,0
-0.52417287,0.57331378,-0.120638326,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.503272333,-0.746485557,-0.420487348,1.648762435,0.797587621,-0.940924207,0.204685701,-0.409388359,-0.488278885,0.000886467,0.065417265,-0.044371068,-0.52358808,1.140017528,0
-0.312538796,-0.28729658,0.130444934,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.443446868,-0.862297713,-0.420487348,0.55938577,0.162155038,-0.798376447,-0.895342239,1.998656888,-0.488278885,-0.179460262,0.065417265,-0.182305577,-0.590388747,1.140017528,0
-0.312538796,-0.919988437,0.169869227,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.622923264,-1.093922023,-0.358247062,-0.121474646,-1.346997347,1.054744428,-1.170349224,-0.409388359,-0.488278885,-0.179460262,0.001569177,-0.182305577,-0.657189414,-0.493293969,0
-0.312538796,-0.380828849,0.066072286,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.144319541,-0.630673402,-0.420487348,1.546633372,0.797587621,-1.368567485,-0.455331063,0.622631033,-0.488278885,-0.179460262,0.001569177,-0.182305577,-0.556988413,1.140017528,0
-0.312538796,0.492669907,0.149698312,-1.635871141,-0.683598474,-0.061400644,-0.278294946,-0.035156855,-0.514861247,-0.420487348,-0.581055426,-1.002804698,1.054744428,-0.455331063,-0.753394823,-0.488278885,-0.179460262,0.001569177,-0.251272832,-0.590388747,-0.493293969,0
