,,,,,,,,,,Class
0.092422034,-0.12213885,0.365602059,-1.0028112,-1.037519733,0.26277622,0.664864249,0.671814431,-0.589140754,0.713163377,0
-0.635310895,-0.321783937,-0.365673837,-0.204181549,-0.319942801,-0.441874598,-0.507172254,-0.617307101,0.007251612,0.002997032,0
-0.173746704,-0.352885989,-0.885565294,0.107612219,-0.079242343,-0.737925364,0.232712308,-0.459332805,-0.992529242,0.444121235,0
-0.331193248,-0.440010981,0.060057385,0.142620642,0.144265226,0.697432725,0.415427572,0.240594826,-0.706929013,0.424143123,0
-0.024292634,-0.538735195,-0.384082692,0.393696677,0.88536927,-0.349372246,-1.015284804,0.302978876,-0.863853605,-0.112107937,0
-0.710292859,-1.208781106,-1.466608005,2.117861513,1.564035978,0.501341318,0.087973427,-0.011990238,1.299298437,-0.616712491,0
-0.790536259,-0.545063531,-0.970415303,0.8838146,0.762304374,0.134973428,-0.428131261,-0.529495056,-0.35595471,-0.14596234,0
-0.488906523,-0.135465965,0.065770478,-0.480419887,-0.347994359,0.509619187,0.210626085,0.718109129,-0.013358556,-0.762781526,0
-0.710427404,-0.064219045,-0.039181155,-0.099156279,-0.127201457,0.54705961,0.178869296,0.783157933,-0.000946485,-1.539972897,0
-0.385896611,0.149483559,0.555615298,-1.06571696,-1.058332179,0.031387751,-0.467227249,0.377294302,-0.983503674,-0.786559894,0
-0.568739205,-0.523892768,-0.59440915,0.795199529,0.50079147,-0.084868925,0.212912354,0.472606069,-0.985331007,0.297463428,0
1.121137937,-0.302455532,0.251763392,-0.263258263,-0.033093007,-1.791695838,1.252419753,-0.71842371,-1.047391363,0.493698532,0
-0.157945871,0.35495006,1.210505025,-1.060793901,-1.041139289,0.371808974,0.697119077,0.477988392,-0.571518678,-1.151732482,0
-0.470806614,-0.421827236,-0.293731185,-0.06360085,-0.106389011,0.10229772,-0.400994068,0.375287334,-0.858195386,0.296232359,0
-0.553474194,-0.610281907,-1.111126666,0.579131918,0.665481257,0.54108387,0.270033791,0.39927012,-1.045590847,0.213643674,0
0.78566175,1.005073433,2.721300711,-1.579903174,-1.52796954,0.679350117,1.254900139,1.195100084,-0.874610733,0.337887993,0
0.268957514,0.362428506,-0.228982798,-0.337651162,-0.423100141,1.844604108,-1.278825371,-0.347773242,-0.664341051,0.904902402,0
0.263377417,0.086260162,0.641311692,-1.013204325,-1.02304151,1.18366503,0.601568317,-0.548081115,-1.020510035,0.410440788,0
-0.768730448,-0.815715704,-1.696401298,1.756290143,1.359531077,0.054218184,-0.05122625,-0.296854835,1.121579794,-0.747179062,0
0.368145863,-0.256614618,-0.087848243,-0.423531199,-0.311798801,-2.159529794,1.119212218,-0.435623697,-1.053827252,0.736526929,0
-0.512732876,-0.028402083,0.077831452,-0.238095958,-0.182399682,0.194163313,0.23668877,0.622835773,0.857263969,-2.074571381,0
0.873102153,-0.415286321,0.00906274,-0.151668914,-0.273793465,-2.12162827,0.521892031,0.351976739,-0.934916544,1.470538549,0
-0.762043301,-0.515160646,-1.052937757,0.261868083,-0.005041449,0.359345723,-0.089935965,-0.442177551,0.77396901,0.332415088,0
-0.948768832,-0.614032032,-1.28273105,2.083947103,2.131401345,-0.164756015,-0.103504561,0.492608528,1.782997623,-0.242748464,0
0.630327806,0.531478462,0.709234019,-0.714538716,-0.568787261,0.974836752,1.512352484,0.769224391,-0.38059497,-0.299431171,0
-0.194742882,0.189181464,0.433735982,-0.860042474,-0.671039711,-0.253650629,-0.456303744,-0.899214061,0.709027827,-2.387851726,0
-0.628803143,-0.435884753,-0.713537718,0.214278508,0.514364804,0.563615347,0.195688865,-0.410061265,0.071231243,-0.785462637,0
0.406158503,0.043978595,0.411518398,-0.678983286,-0.588694818,0.808556481,1.129600429,-0.539140985,0.252512609,0.309626927,0
-0.384062543,0.105550411,0.33513223,-0.869888593,-0.856541945,0.263715313,-0.039798826,0.511343429,0.719604904,-1.336522657,0
-0.87131312,-0.574077941,-1.01273451,1.221317678,0.890798604,0.058805552,-0.114877084,0.178311604,1.612703238,0.404285442,0
0.42424897,-0.233814077,0.252821372,-0.681718319,-0.590504595,1.229072543,1.188784606,-0.468978734,-0.767353581,0.392951577,0
-0.174129097,-0.593984126,-0.549550791,0.018450142,0.039298109,0.806975562,-0.586062268,0.130413252,-0.881452696,-0.017302229,0
-0.467867858,0.420375565,-0.096946873,-0.45252255,-0.550689482,-0.159555534,-0.823246033,-1.228323176,0.076552343,-2.207943008,0
-0.233664294,-0.243805325,0.219389199,-0.178472238,0.057395888,0.704410051,0.412404049,-0.610993315,-0.267461239,-0.717606639,0
0.070760211,-0.068639614,0.781176671,-0.894503891,-0.944316172,0.644270939,0.512541072,0.409098501,-1.037775839,0.363339011,0
1.108840008,0.329282418,1.167762626,-0.888486818,-0.747050383,-0.637249862,-0.863628292,-0.666948346,-0.88907616,1.413481168,0
-0.444371967,-0.682499062,-0.697244823,0.593354089,0.356009239,-0.431568221,0.247651489,0.319433131,-0.001597735,-0.156533477,0
-0.731879148,-0.590637358,-0.532199916,0.97242967,1.041915058,-0.031624377,-0.579344636,-0.34507968,-0.804467207,-0.616618822,0
-0.374401233,-0.163046824,-0.509347544,-0.25724119,-0.304559689,-0.402240143,-0.631352359,-0.512488645,-0.989430055,0.689465295,0
0.929502677,0.622097392,1.527475884,-1.148861965,-0.916264615,-0.894826527,1.020694799,-0.645596705,-0.795587212,1.064513198,0
-0.495773064,-0.499010036,-0.363557876,0.03486034,-0.042141896,-0.164580357,-0.69856985,0.334835889,-0.438108065,-0.345141305,0
-0.07643019,-0.233683259,0.452356433,-0.674607234,-0.738001493,0.798770321,0.18104184,-0.549833611,-0.949807199,0.106353318,0
0.248117126,0.106640563,0.602166425,-0.596932295,-0.71537927,1.022465321,0.928418542,0.381610723,-0.926028888,0.662274723,0
0.370935911,0.182117275,0.646813189,-0.930606327,-0.928028171,-1.222281172,0.825777603,1.035282067,-1.043675404,0.792005329,0
0.648158624,1.368503038,1.509913414,-1.382433787,-1.30536686,-0.771080753,1.52315442,-1.228616059,0.11941996,1.163480455,0
-0.084741325,-0.004418727,0.739703848,-0.430095279,-0.274698354,0.375614328,-0.705665913,0.419272579,-0.85025779,0.045830211,0
-0.71811302,-0.50582349,-1.247394513,0.97242967,0.871795936,-0.157010187,-0.443484166,-0.394024728,0.226466414,-0.387720241,0
-0.062593249,0.202383211,0.494252448,-0.732589934,-0.752479716,0.25539353,0.498639144,0.925369369,-0.73574877,1.019498886,0
-0.727644506,-0.346415934,-0.489245921,0.637114618,0.904371938,0.09972197,-0.614470045,-0.22925651,1.002515851,-0.730947682,0
-0.368190897,-0.378918832,0.065770478,0.547952541,0.785831487,0.494627479,0.537868465,0.288805266,-0.760151515,-0.12848651,0
-0.758365725,-0.699505442,-1.11789774,1.732221852,2.147689346,0.384322895,0.188759469,-0.566259058,1.829213434,-0.357398472,0
0.406699046,-0.184490125,-0.072824925,-0.361719452,-0.118152567,-1.429317404,0.648850561,-0.875096838,-0.88592334,0.770327807,0
-0.632225791,-0.185487615,-0.453486191,0.13168051,0.28633279,0.300459861,-0.029941986,0.277891778,-0.802425344,-0.321255886,0
-0.797289498,-0.538920521,-0.781671641,0.774413277,0.957760386,0.056273717,-0.012942025,-0.512162152,0.999577561,0.111344501,0
-0.80923336,-0.512811368,-0.811083489,0.966412598,0.921564828,0.34537587,0.01978535,-0.404832585,0.147519511,-0.401609913,0
-0.465901605,-0.391106737,-0.742314778,0.581319944,0.866366603,0.642880879,0.332823841,0.097941665,-0.794801881,0.081972796,0
-0.093821965,-0.418300593,-0.156828551,-0.362266459,-0.505445035,0.414409341,0.540439047,-0.547101638,-0.983032475,-0.219318006,0
1.452993198,0.038217139,-0.324624206,-0.053207724,0.341531016,-0.785807285,-2.757808223,1.153779594,0.546448847,-0.886383548,0
-0.677260762,-0.365907861,-0.343244657,0.084090935,-0.142584569,0.24550434,0.042144122,0.397138317,-0.024889524,-0.382167049,0
-0.850951903,-0.811049851,-1.143924052,2.466304723,3.063436956,0.131838614,-0.118755506,0.239922636,-0.300943184,0.314457535,0
0.785763249,-0.319728999,0.107031704,-0.426813239,-0.52625748,0.899187404,1.210533575,0.200263415,-1.000463007,0.693881086,0
-0.953128577,-0.672355193,-1.213327551,2.240390993,3.202789853,0.262438417,-0.041777253,-0.276031344,0.47461973,-0.639460508,0
-0.403361559,0.204149258,0.6195173,-0.916931162,-0.842063722,0.310575379,0.188163392,0.695000191,0.219329473,-0.689787152,0
-0.757768532,-0.292415227,-0.560976977,0.345560095,0.462786134,0.567505151,-0.433746934,0.684283559,0.304528382,-0.948432111,0
-0.947180251,-0.611541033,-1.413708996,2.112938453,1.809260881,0.32046288,-0.28542963,0.547103946,2.317911927,-1.270616298,0
0.007634774,0.197428468,1.584183622,-1.010469292,-1.050188178,0.736622969,0.938844008,0.707839023,-0.768081449,-0.299886131,0
-0.569761279,-0.226989722,-0.402068355,-0.343668234,-0.443007698,0.263831855,0.318229757,-0.528477168,0.356551817,-0.045135097,0
0.500991827,-0.477288747,0.310375494,-0.538949594,-0.643893043,0.385017081,1.293915735,-0.461728683,-0.835083649,1.242054784,0
-0.562358917,-0.280052897,-0.788019522,-0.093139207,-0.1072939,-0.174354694,-0.512487928,0.379214846,0.667083454,-0.686870053,0
-0.295083128,0.216299008,0.819263957,-1.023050444,-1.029375733,0.579471831,-0.689101245,0.416180504,-0.738660243,-0.330448762,0
-0.456990917,-0.244661095,0.295563771,-0.425172219,-0.386904583,0.307585821,0.300755288,0.357167008,-0.795089197,-1.378787135,0
0.764729305,-0.113221402,1.118672346,-0.593103249,-0.129011235,-0.657646422,1.002179155,-0.944572494,-1.030451185,1.666278549,0
-0.74957778,-0.641040561,-1.25818591,0.976258717,0.85188838,-0.001661229,0.120973351,-0.422760858,-0.490913001,0.177166559,0
-0.409010109,-0.407502632,-0.64032549,-0.388522776,-0.488252145,-0.027895029,-0.548305492,0.586004553,-0.945336555,-0.835280796,0
-0.347010605,-0.163482885,0.451510049,-0.468385741,-0.571501928,0.038344809,0.326061112,-0.393592605,-0.758396969,-0.500603933,0
-0.499358583,-0.478008248,-0.282516595,0.134415543,0.202178119,0.765440964,0.132453717,0.307295297,-0.513825531,0.047650052,0
-0.550322997,0.077113782,-0.174179425,-0.428454259,-0.412241474,0.441592369,0.061291136,-0.717391418,0.438145862,-0.675362232,0
-0.66980883,-0.154859779,-0.121703609,-0.333275109,-0.451151698,0.482339885,-0.475331151,-0.559777224,0.137191441,-1.670604057,0
-0.946616104,-0.634085388,-1.223695757,2.196630464,2.390199583,-0.153007218,-0.300800183,0.497779591,-0.010933605,0.418496262,0
-0.698870655,-1.209031841,-1.079387261,1.919298113,1.410204857,0.119785794,-0.460452754,-0.011990238,-1.059075566,-0.950840725,0
-0.402167173,-0.689383376,-0.933597593,0.044159453,-0.166111681,-0.302667569,-0.686191448,-0.268368376,-0.006911175,-1.876772016,0
-0.517784233,-0.22497294,0.101530208,-0.526915449,-0.385094805,0.093518214,0.083175399,0.59687963,-0.994007964,-0.144008686,0
0.632912496,0.517927866,1.911734283,-1.476518924,-1.439290424,0.583197801,1.227592359,-0.609490489,-1.037239515,1.239539121,0
-0.181599912,-0.29100348,0.214310894,-0.57669305,-0.6719446,0.645085045,0.265800467,-0.509300543,-0.92966823,0.272199747,0
-0.772917881,-0.510080536,-0.998557576,0.709319491,0.485408358,0.241837486,0.069032295,0.407499648,-0.993912192,0.15812513,0
0.835856658,0.076895751,1.183209136,-1.059699887,-1.054712623,0.776000693,1.589867991,0.518387022,-1.031876274,1.145750383,0
-0.693576172,-0.34953377,-0.393604513,0.255851011,0.332482126,-0.203245317,-0.54103296,-0.585190814,-0.268150798,-1.00840659,0
-0.55662067,-0.151022442,-0.577481467,0.113629292,0.075493667,-0.305576055,-0.619258269,-0.656034858,-0.590175094,0.518319916,0
-0.49042429,-0.597706997,-0.207188407,0.544670501,0.779497264,0.337184141,0.390643315,-0.529230982,-0.794169785,-1.345864063,0
0.913477601,0.387763652,1.143429082,-0.858948461,-0.661085933,-0.739747813,0.640136856,1.048649049,-0.899576619,1.311556668,0
-0.10878956,-0.154167532,-0.042778288,-0.451428537,-0.445722365,0.698954529,0.186961434,0.701976565,-0.626683439,0.281392623,0
-0.957377382,-0.571314404,-1.696401298,1.808255771,1.531459976,0.337819211,-0.378384317,0.473081403,1.988038146,-0.396819448,0
-0.709089031,-0.150063108,-0.211420328,0.010792049,0.110784335,0.272312405,0.191971226,-0.351719958,-0.106770886,-0.336697776,0
-0.23923731,-0.085929433,0.287523122,-0.649991936,-0.551594371,0.715055921,0.257663231,0.268577143,-0.96675887,-0.333606722,0
-0.446427917,-0.309966683,-0.02987093,-0.304830765,-0.257505464,0.035988632,-0.776014769,-0.606259175,0.789671813,-2.181119081,0
-0.072299408,0.298202169,1.368567263,-1.063528934,-1.073715291,0.31879751,0.848163825,-0.516920298,-0.405028363,-1.337856761,0
-0.219253764,-0.105595785,0.648082765,-0.936076393,-0.956079728,-0.386692749,-0.610775936,0.675650716,-0.796813096,-0.056228101,0
-0.676318943,-0.543929772,-0.485648788,0.376739472,0.136121226,-0.211504606,-0.53280945,0.269686257,-0.752317353,-0.040759449,0
-0.290414164,-0.201610971,-0.07790323,-0.717273749,-0.785960607,0.225151694,-0.629658245,-0.433415072,-0.919056675,-0.075108956,0
-0.47337006,-0.580253655,-0.414975713,0.284842361,0.683579036,0.506953919,0.338204221,0.432850821,-0.810680904,-0.154927735,0
-0.417746124,-0.371751079,-0.06457268,-0.122677564,-0.308179245,-0.104974974,0.225037816,0.320979169,-0.534627243,-0.371462099,0
-0.829537927,-0.642261532,-1.15577343,1.288052485,1.17674351,0.435969634,0.01611477,-0.244318371,0.694627526,-0.650218982,0
-0.706124309,-0.10255971,-0.323566226,-0.276386421,-0.354328581,-0.255567662,-0.54968196,0.352706546,0.05695353,-0.118972486,0
-0.50626053,-0.537034557,-1.004693861,0.06877475,-0.063859231,-0.193040281,-0.328817765,-0.526134105,-0.682805922,0.463898629,0
-0.788282032,-0.570044376,-0.728561036,1.210924553,1.542318643,-0.005496985,0.056869578,-0.268762087,0.569932179,-1.194913572,0
0.461423652,0.060919566,1.095819974,-1.211220718,-1.204924188,0.854200456,0.950765549,0.575177489,-0.774004,0.171680272,0
-0.830262584,-0.557791062,-0.801138476,1.129420568,1.667193317,0.126915132,-0.406184253,-0.555254344,-0.254704388,-0.845156111,0
-0.792150805,-0.679217703,-1.099488885,1.087848065,0.992146166,-0.335262204,-0.394919573,0.132972376,-0.095645992,-0.259541853,0
0.92223486,0.5010196,0.570850212,-1.148314958,-1.043853956,1.707062449,-1.289713581,-0.863602385,-0.978937258,0.708774347,0
-0.809264046,-0.805566383,-1.446506381,2.185143326,2.206507127,0.020741882,-0.038122359,-0.175490898,1.855228983,-0.377042054,0
-0.347579472,0.362466662,0.424637352,-0.781273523,-0.573311706,0.339781848,0.021744169,-0.877550332,-0.970536124,-0.998531274,0
1.324679293,-0.811605829,-0.874773896,1.5872651,1.652715094,-0.777210193,-1.990990389,0.270358447,-1.036511647,2.372176295,0
-0.524712145,-0.646480422,-0.641595066,0.897489765,0.765019041,-0.553501681,-0.516282037,-0.390082812,-0.741230768,-0.054261067,0
-0.367624389,0.187159231,1.643642107,-0.736418981,-0.734381937,0.403516876,0.346647339,-0.598725844,-0.285435757,-1.638066363,0
0.364607552,0.142664654,0.736953099,-1.06407594,-1.041139289,0.405236294,1.302423558,1.098477547,-0.926473271,-0.202136562,0
-0.718887247,-0.248525686,-1.13440223,0.506927045,0.267330122,-0.349394203,-0.445786122,-0.588378916,0.366519783,-0.273899866,0
0.46410748,-0.641002406,-0.329490915,0.074791823,-0.014090339,0.42060972,1.314150982,0.220265874,-0.698895644,0.552067269,0
0.493244839,-0.079944496,-0.190895512,-0.54934272,-0.651132155,-0.45272146,0.844773637,0.923506442,-0.87511641,1.423021954,0
0.122472887,-0.259857821,0.231026981,-0.635769764,-0.684613045,1.467375844,0.631060406,0.797307537,-0.939482961,0.953516254,0
0.210187102,0.036614615,1.231876224,-1.093067291,-1.083669069,-0.181750896,0.639981954,0.559333006,-0.927760449,0.380935271,0
-0.81387872,-0.663154305,-0.892759559,1.292428537,1.294379073,0.439376379,0.027650038,-0.23498453,0.889313163,0.013982986,0
-0.687089664,-0.215237878,-0.084039515,0.044706459,0.127072336,0.127229289,-0.465213528,0.160335318,2.358959873,-1.513637383,0
0.760239734,0.493617464,0.983674076,-1.339767272,-1.267361525,-1.0086696,0.78116398,-0.815219096,-0.973072171,1.391709977,0
0.024415192,-0.255998681,-0.430210627,0.481217734,0.70620126,-0.165144489,-1.431940702,-0.791625221,-0.993659353,0.239268647,0
-0.790300214,-0.34567463,-0.302406622,0.922105062,1.020197723,-0.250561418,-0.518217327,0.536877053,2.154187512,-1.914411956,0
-0.770342634,-0.816784053,-1.446506381,1.868973505,1.35681641,0.112869273,-0.405084255,-0.293205803,-0.076721414,-1.4224553,0
0.010221824,-0.180134966,-0.042778288,-0.014370255,-0.219500129,-0.494832013,-0.64596409,0.672088108,-1.02831355,1.364800411,0
1.298501934,0.712138542,2.29768545,-1.58373222,-1.508966872,0.929900475,1.562158252,0.87048024,-0.987323068,0.49547823,0
0.27057442,0.203070007,1.441356298,-1.178400322,-1.145201517,0.447458322,0.904424479,-0.47808211,-0.998968962,0.20390217,0
0.245898306,-0.248918141,-0.502153279,-0.299360699,-0.387809472,0.839970494,1.043541805,0.500175469,-0.259492995,-0.952687328,0
-0.081103876,-0.400607417,-0.958565926,0.707131464,0.574087474,-0.715583057,-0.799587264,0.510450376,-0.518805683,-1.352791504,0
-0.136515372,-0.23269122,-0.22623205,-0.164797073,0.023010108,1.042324774,0.45887453,-0.554971064,-0.60848673,0.39388826,0
-0.277261753,-0.036087659,-0.308119715,-0.718367762,-0.588694818,-0.604553886,-0.816300951,0.851591695,-0.566128621,0.429161068,0
-0.143667527,-0.154472775,0.235470497,-0.654914996,-0.648417488,0.580449772,0.58887619,-0.345833493,-0.785856761,-0.177916614,0
0.410940769,0.479663511,0.63983052,-1.244041115,-1.251073524,-1.238370741,0.748591507,0.583056519,-0.63239146,0.805212561,0
0.314318227,0.350137036,1.617404199,-1.231459963,-1.23750019,0.667140219,0.584219338,0.99125361,-1.043752022,0.906869437,0
-0.588059465,0.153091963,0.30254644,-0.255053163,-0.223119685,0.53128082,0.225535854,-0.769313308,-0.782945288,-1.15972105,0
0.010826098,-0.300782148,0.094124346,-0.448146497,-0.433053919,0.415226825,0.847354023,-0.631523923,-0.611742983,0.783427988,0
0.624627326,0.7107704,1.056674708,-0.48643696,-0.396858362,0.24505675,-0.766167733,-0.887868451,-0.977515999,1.966913672,0
-0.542882867,-0.465046334,-0.275957118,-0.168626119,-0.342565025,0.051042833,0.143941925,-0.453691209,-0.978512029,-0.524221728,0
-0.766657976,-0.293734312,-0.515272233,0.32860289,0.108974557,0.177112694,0.020252016,0.688292693,1.708452408,0.461142105,0
-0.615258897,-0.44201141,-0.710363777,0.136056563,0.037488331,-0.228198843,0.085532257,0.352572107,0.755883396,-0.135284153,0
0.320519121,-0.086305536,0.15421762,0.050723532,-0.162492125,-1.560243187,-0.766681458,-1.114910288,-0.861378852,1.7613385,0
-0.411096744,-0.011068658,-0.081711958,-0.631393711,-0.603173041,0.434231636,-0.570258383,0.810232794,-0.825008419,-0.562786308,0
0.109547078,0.005163714,0.052228332,-0.797136714,-0.643893043,1.56272081,-0.920549729,0.681695627,-0.744291646,0.000708849,0
0.224578748,0.160990119,1.85693091,-1.091973277,-1.036614844,0.650196008,1.052671195,-0.537931043,-0.901112804,-0.294841424,0
-0.540059773,0.001942313,0.40770967,-0.436659358,-0.557023705,-0.233806377,-0.515348706,0.466628377,-0.801126674,-0.444550141,0
